obcina,regija,leto,stopnja.izobrazbe,stevilo.brezposelnih,vrsta.place,povprecna.placa
ŠALOVCI,Pomurska,2017,"strokovno, splošno izobraževanje",13,bruto,1290.28
ŠALOVCI,Pomurska,2017,"strokovno, splošno izobraževanje",13,neto,880.19
ŠALOVCI,Pomurska,2018,"strokovno, splošno izobraževanje",8,bruto,1366.22
ŠALOVCI,Pomurska,2018,"strokovno, splošno izobraževanje",8,neto,924.61
ŠALOVCI,Pomurska,2019,"strokovno, splošno izobraževanje",13,bruto,1490.38
ŠALOVCI,Pomurska,2019,"strokovno, splošno izobraževanje",13,neto,996
ŠALOVCI,Pomurska,2020,"strokovno, splošno izobraževanje",16,bruto,1590.69
ŠALOVCI,Pomurska,2020,"strokovno, splošno izobraževanje",16,neto,1062.05
ŠALOVCI,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",7,bruto,1290.28
ŠALOVCI,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",7,neto,880.19
ŠALOVCI,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",7,bruto,1366.22
ŠALOVCI,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",7,neto,924.61
ŠALOVCI,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",7,bruto,1490.38
ŠALOVCI,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",7,neto,996
ŠALOVCI,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",9,bruto,1590.69
ŠALOVCI,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",9,neto,1062.05
ŠALOVCI,Pomurska,2017,Skupaj,99,bruto,1290.28
ŠALOVCI,Pomurska,2017,Skupaj,99,neto,880.19
ŠALOVCI,Pomurska,2018,Skupaj,81,bruto,1366.22
ŠALOVCI,Pomurska,2018,Skupaj,81,neto,924.61
ŠALOVCI,Pomurska,2019,Skupaj,82,bruto,1490.38
ŠALOVCI,Pomurska,2019,Skupaj,82,neto,996
ŠALOVCI,Pomurska,2020,Skupaj,80,bruto,1590.69
ŠALOVCI,Pomurska,2020,Skupaj,80,neto,1062.05
ŠEMPETER - VRTOJBA,Goriška,2017,OŠ ali manj,80,bruto,1676.75
ŠEMPETER - VRTOJBA,Goriška,2017,OŠ ali manj,80,neto,1102.55
ŠEMPETER - VRTOJBA,Goriška,2018,OŠ ali manj,59,bruto,1697.16
ŠEMPETER - VRTOJBA,Goriška,2018,OŠ ali manj,59,neto,1106.73
ŠEMPETER - VRTOJBA,Goriška,2019,OŠ ali manj,67,bruto,1773.92
ŠEMPETER - VRTOJBA,Goriška,2019,OŠ ali manj,67,neto,1151.42
ŠEMPETER - VRTOJBA,Goriška,2020,OŠ ali manj,60,bruto,1881.15
ŠEMPETER - VRTOJBA,Goriška,2020,OŠ ali manj,60,neto,1230.32
ŠEMPETER - VRTOJBA,Goriška,2017,srednje poklicno izobraževanje,49,bruto,1676.75
ŠEMPETER - VRTOJBA,Goriška,2017,srednje poklicno izobraževanje,49,neto,1102.55
ŠEMPETER - VRTOJBA,Goriška,2018,srednje poklicno izobraževanje,38,bruto,1697.16
ŠEMPETER - VRTOJBA,Goriška,2018,srednje poklicno izobraževanje,38,neto,1106.73
ŠEMPETER - VRTOJBA,Goriška,2019,srednje poklicno izobraževanje,29,bruto,1773.92
ŠEMPETER - VRTOJBA,Goriška,2019,srednje poklicno izobraževanje,29,neto,1151.42
ŠEMPETER - VRTOJBA,Goriška,2020,srednje poklicno izobraževanje,27,bruto,1881.15
ŠEMPETER - VRTOJBA,Goriška,2020,srednje poklicno izobraževanje,27,neto,1230.32
ŠEMPETER - VRTOJBA,Goriška,2017,"strokovno, splošno izobraževanje",60,bruto,1676.75
ŠEMPETER - VRTOJBA,Goriška,2017,"strokovno, splošno izobraževanje",60,neto,1102.55
ŠEMPETER - VRTOJBA,Goriška,2018,"strokovno, splošno izobraževanje",55,bruto,1697.16
ŠEMPETER - VRTOJBA,Goriška,2018,"strokovno, splošno izobraževanje",55,neto,1106.73
ŠEMPETER - VRTOJBA,Goriška,2019,"strokovno, splošno izobraževanje",46,bruto,1773.92
ŠEMPETER - VRTOJBA,Goriška,2019,"strokovno, splošno izobraževanje",46,neto,1151.42
ŠEMPETER - VRTOJBA,Goriška,2020,"strokovno, splošno izobraževanje",43,bruto,1881.15
ŠEMPETER - VRTOJBA,Goriška,2020,"strokovno, splošno izobraževanje",43,neto,1230.32
ŠEMPETER - VRTOJBA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",55,bruto,1676.75
ŠEMPETER - VRTOJBA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",55,neto,1102.55
ŠEMPETER - VRTOJBA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",39,bruto,1697.16
ŠEMPETER - VRTOJBA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",39,neto,1106.73
ŠEMPETER - VRTOJBA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",45,bruto,1773.92
ŠEMPETER - VRTOJBA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",45,neto,1151.42
ŠEMPETER - VRTOJBA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",35,bruto,1881.15
ŠEMPETER - VRTOJBA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",35,neto,1230.32
ŠEMPETER - VRTOJBA,Goriška,2017,Skupaj,244,bruto,1676.75
ŠEMPETER - VRTOJBA,Goriška,2017,Skupaj,244,neto,1102.55
ŠEMPETER - VRTOJBA,Goriška,2018,Skupaj,191,bruto,1697.16
ŠEMPETER - VRTOJBA,Goriška,2018,Skupaj,191,neto,1106.73
ŠEMPETER - VRTOJBA,Goriška,2019,Skupaj,187,bruto,1773.92
ŠEMPETER - VRTOJBA,Goriška,2019,Skupaj,187,neto,1151.42
ŠEMPETER - VRTOJBA,Goriška,2020,Skupaj,165,bruto,1881.15
ŠEMPETER - VRTOJBA,Goriška,2020,Skupaj,165,neto,1230.32
ŠENČUR,Gorenjska,2017,OŠ ali manj,69,bruto,1615.89
ŠENČUR,Gorenjska,2017,OŠ ali manj,69,neto,1052.33
ŠENČUR,Gorenjska,2018,OŠ ali manj,60,bruto,1720.03
ŠENČUR,Gorenjska,2018,OŠ ali manj,60,neto,1110.64
ŠENČUR,Gorenjska,2019,OŠ ali manj,61,bruto,1763.79
ŠENČUR,Gorenjska,2019,OŠ ali manj,61,neto,1133.56
ŠENČUR,Gorenjska,2020,OŠ ali manj,80,bruto,1896.22
ŠENČUR,Gorenjska,2020,OŠ ali manj,80,neto,1228.8
ŠENČUR,Gorenjska,2017,srednje poklicno izobraževanje,55,bruto,1615.89
ŠENČUR,Gorenjska,2017,srednje poklicno izobraževanje,55,neto,1052.33
ŠENČUR,Gorenjska,2018,srednje poklicno izobraževanje,44,bruto,1720.03
ŠENČUR,Gorenjska,2018,srednje poklicno izobraževanje,44,neto,1110.64
ŠENČUR,Gorenjska,2019,srednje poklicno izobraževanje,47,bruto,1763.79
ŠENČUR,Gorenjska,2019,srednje poklicno izobraževanje,47,neto,1133.56
ŠENČUR,Gorenjska,2020,srednje poklicno izobraževanje,50,bruto,1896.22
ŠENČUR,Gorenjska,2020,srednje poklicno izobraževanje,50,neto,1228.8
ŠENČUR,Gorenjska,2017,"strokovno, splošno izobraževanje",63,bruto,1615.89
ŠENČUR,Gorenjska,2017,"strokovno, splošno izobraževanje",63,neto,1052.33
ŠENČUR,Gorenjska,2018,"strokovno, splošno izobraževanje",59,bruto,1720.03
ŠENČUR,Gorenjska,2018,"strokovno, splošno izobraževanje",59,neto,1110.64
ŠENČUR,Gorenjska,2019,"strokovno, splošno izobraževanje",57,bruto,1763.79
ŠENČUR,Gorenjska,2019,"strokovno, splošno izobraževanje",57,neto,1133.56
ŠENČUR,Gorenjska,2020,"strokovno, splošno izobraževanje",65,bruto,1896.22
ŠENČUR,Gorenjska,2020,"strokovno, splošno izobraževanje",65,neto,1228.8
ŠENČUR,Gorenjska,2017,"izobraževanje prve, druge, tretje stopnje",58,bruto,1615.89
ŠENČUR,Gorenjska,2017,"izobraževanje prve, druge, tretje stopnje",58,neto,1052.33
ŠENČUR,Gorenjska,2018,"izobraževanje prve, druge, tretje stopnje",48,bruto,1720.03
ŠENČUR,Gorenjska,2018,"izobraževanje prve, druge, tretje stopnje",48,neto,1110.64
ŠENČUR,Gorenjska,2019,"izobraževanje prve, druge, tretje stopnje",45,bruto,1763.79
ŠENČUR,Gorenjska,2019,"izobraževanje prve, druge, tretje stopnje",45,neto,1133.56
ŠENČUR,Gorenjska,2020,"izobraževanje prve, druge, tretje stopnje",38,bruto,1896.22
ŠENČUR,Gorenjska,2020,"izobraževanje prve, druge, tretje stopnje",38,neto,1228.8
ŠENČUR,Gorenjska,2017,Skupaj,245,bruto,1615.89
ŠENČUR,Gorenjska,2017,Skupaj,245,neto,1052.33
ŠENČUR,Gorenjska,2018,Skupaj,211,bruto,1720.03
ŠENČUR,Gorenjska,2018,Skupaj,211,neto,1110.64
ŠENČUR,Gorenjska,2019,Skupaj,210,bruto,1763.79
ŠENČUR,Gorenjska,2019,Skupaj,210,neto,1133.56
ŠENČUR,Gorenjska,2020,Skupaj,233,bruto,1896.22
ŠENČUR,Gorenjska,2020,Skupaj,233,neto,1228.8
ŠENTILJ,Podravska,2017,OŠ ali manj,154,bruto,1410.61
ŠENTILJ,Podravska,2017,OŠ ali manj,154,neto,939.29
ŠENTILJ,Podravska,2018,OŠ ali manj,120,bruto,1438.74
ŠENTILJ,Podravska,2018,OŠ ali manj,120,neto,956.89
ŠENTILJ,Podravska,2019,OŠ ali manj,108,bruto,1495.17
ŠENTILJ,Podravska,2019,OŠ ali manj,108,neto,990.08
ŠENTILJ,Podravska,2020,OŠ ali manj,108,bruto,1647.3
ŠENTILJ,Podravska,2020,OŠ ali manj,108,neto,1093.87
ŠENTILJ,Podravska,2017,srednje poklicno izobraževanje,159,bruto,1410.61
ŠENTILJ,Podravska,2017,srednje poklicno izobraževanje,159,neto,939.29
ŠENTILJ,Podravska,2018,srednje poklicno izobraževanje,115,bruto,1438.74
ŠENTILJ,Podravska,2018,srednje poklicno izobraževanje,115,neto,956.89
ŠENTILJ,Podravska,2019,srednje poklicno izobraževanje,112,bruto,1495.17
ŠENTILJ,Podravska,2019,srednje poklicno izobraževanje,112,neto,990.08
ŠENTILJ,Podravska,2020,srednje poklicno izobraževanje,118,bruto,1647.3
ŠENTILJ,Podravska,2020,srednje poklicno izobraževanje,118,neto,1093.87
ŠENTILJ,Podravska,2017,"strokovno, splošno izobraževanje",94,bruto,1410.61
ŠENTILJ,Podravska,2017,"strokovno, splošno izobraževanje",94,neto,939.29
ŠENTILJ,Podravska,2018,"strokovno, splošno izobraževanje",82,bruto,1438.74
ŠENTILJ,Podravska,2018,"strokovno, splošno izobraževanje",82,neto,956.89
ŠENTILJ,Podravska,2019,"strokovno, splošno izobraževanje",78,bruto,1495.17
ŠENTILJ,Podravska,2019,"strokovno, splošno izobraževanje",78,neto,990.08
ŠENTILJ,Podravska,2020,"strokovno, splošno izobraževanje",73,bruto,1647.3
ŠENTILJ,Podravska,2020,"strokovno, splošno izobraževanje",73,neto,1093.87
ŠENTILJ,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",48,bruto,1410.61
ŠENTILJ,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",48,neto,939.29
ŠENTILJ,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",41,bruto,1438.74
ŠENTILJ,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",41,neto,956.89
ŠENTILJ,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",44,bruto,1495.17
ŠENTILJ,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",44,neto,990.08
ŠENTILJ,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",48,bruto,1647.3
ŠENTILJ,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",48,neto,1093.87
ŠENTILJ,Podravska,2017,Skupaj,455,bruto,1410.61
ŠENTILJ,Podravska,2017,Skupaj,455,neto,939.29
ŠENTILJ,Podravska,2018,Skupaj,358,bruto,1438.74
ŠENTILJ,Podravska,2018,Skupaj,358,neto,956.89
ŠENTILJ,Podravska,2019,Skupaj,342,bruto,1495.17
ŠENTILJ,Podravska,2019,Skupaj,342,neto,990.08
ŠENTILJ,Podravska,2020,Skupaj,347,bruto,1647.3
ŠENTILJ,Podravska,2020,Skupaj,347,neto,1093.87
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,OŠ ali manj,118,bruto,1644.08
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,OŠ ali manj,118,neto,1079.79
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,OŠ ali manj,115,bruto,1715.2
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,OŠ ali manj,115,neto,1117.75
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,OŠ ali manj,107,bruto,1782.93
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,OŠ ali manj,107,neto,1155.54
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,OŠ ali manj,129,bruto,1863.52
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,OŠ ali manj,129,neto,1217.78
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,41,bruto,1644.08
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,41,neto,1079.79
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,57,bruto,1715.2
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,57,neto,1117.75
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,54,bruto,1782.93
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,54,neto,1155.54
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,53,bruto,1863.52
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,53,neto,1217.78
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",37,bruto,1644.08
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",37,neto,1079.79
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",30,bruto,1715.2
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",30,neto,1117.75
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",38,bruto,1782.93
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",38,neto,1155.54
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",33,bruto,1863.52
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",33,neto,1217.78
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",38,bruto,1644.08
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",38,neto,1079.79
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",33,bruto,1715.2
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",33,neto,1117.75
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",26,bruto,1782.93
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",26,neto,1155.54
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",26,bruto,1863.52
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",26,neto,1217.78
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,Skupaj,234,bruto,1644.08
ŠENTJERNEJ,Jugovzhodna Slovenija,2017,Skupaj,234,neto,1079.79
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,Skupaj,235,bruto,1715.2
ŠENTJERNEJ,Jugovzhodna Slovenija,2018,Skupaj,235,neto,1117.75
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,Skupaj,225,bruto,1782.93
ŠENTJERNEJ,Jugovzhodna Slovenija,2019,Skupaj,225,neto,1155.54
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,Skupaj,241,bruto,1863.52
ŠENTJERNEJ,Jugovzhodna Slovenija,2020,Skupaj,241,neto,1217.78
ŠENTJUR,Savinjska,2017,OŠ ali manj,235,bruto,1370.13
ŠENTJUR,Savinjska,2017,OŠ ali manj,235,neto,918.85
ŠENTJUR,Savinjska,2018,OŠ ali manj,190,bruto,1417.58
ŠENTJUR,Savinjska,2018,OŠ ali manj,190,neto,945.66
ŠENTJUR,Savinjska,2019,OŠ ali manj,193,bruto,1469.25
ŠENTJUR,Savinjska,2019,OŠ ali manj,193,neto,976.13
ŠENTJUR,Savinjska,2020,OŠ ali manj,220,bruto,1562.05
ŠENTJUR,Savinjska,2020,OŠ ali manj,220,neto,1043.21
ŠENTJUR,Savinjska,2017,srednje poklicno izobraževanje,292,bruto,1370.13
ŠENTJUR,Savinjska,2017,srednje poklicno izobraževanje,292,neto,918.85
ŠENTJUR,Savinjska,2018,srednje poklicno izobraževanje,245,bruto,1417.58
ŠENTJUR,Savinjska,2018,srednje poklicno izobraževanje,245,neto,945.66
ŠENTJUR,Savinjska,2019,srednje poklicno izobraževanje,254,bruto,1469.25
ŠENTJUR,Savinjska,2019,srednje poklicno izobraževanje,254,neto,976.13
ŠENTJUR,Savinjska,2020,srednje poklicno izobraževanje,247,bruto,1562.05
ŠENTJUR,Savinjska,2020,srednje poklicno izobraževanje,247,neto,1043.21
ŠENTJUR,Savinjska,2017,"strokovno, splošno izobraževanje",249,bruto,1370.13
ŠENTJUR,Savinjska,2017,"strokovno, splošno izobraževanje",249,neto,918.85
ŠENTJUR,Savinjska,2018,"strokovno, splošno izobraževanje",218,bruto,1417.58
ŠENTJUR,Savinjska,2018,"strokovno, splošno izobraževanje",218,neto,945.66
ŠENTJUR,Savinjska,2019,"strokovno, splošno izobraževanje",206,bruto,1469.25
ŠENTJUR,Savinjska,2019,"strokovno, splošno izobraževanje",206,neto,976.13
ŠENTJUR,Savinjska,2020,"strokovno, splošno izobraževanje",200,bruto,1562.05
ŠENTJUR,Savinjska,2020,"strokovno, splošno izobraževanje",200,neto,1043.21
ŠENTJUR,Savinjska,2017,"izobraževanje prve, druge, tretje stopnje",183,bruto,1370.13
ŠENTJUR,Savinjska,2017,"izobraževanje prve, druge, tretje stopnje",183,neto,918.85
ŠENTJUR,Savinjska,2018,"izobraževanje prve, druge, tretje stopnje",134,bruto,1417.58
ŠENTJUR,Savinjska,2018,"izobraževanje prve, druge, tretje stopnje",134,neto,945.66
ŠENTJUR,Savinjska,2019,"izobraževanje prve, druge, tretje stopnje",127,bruto,1469.25
ŠENTJUR,Savinjska,2019,"izobraževanje prve, druge, tretje stopnje",127,neto,976.13
ŠENTJUR,Savinjska,2020,"izobraževanje prve, druge, tretje stopnje",141,bruto,1562.05
ŠENTJUR,Savinjska,2020,"izobraževanje prve, druge, tretje stopnje",141,neto,1043.21
ŠENTJUR,Savinjska,2017,Skupaj,959,bruto,1370.13
ŠENTJUR,Savinjska,2017,Skupaj,959,neto,918.85
ŠENTJUR,Savinjska,2018,Skupaj,787,bruto,1417.58
ŠENTJUR,Savinjska,2018,Skupaj,787,neto,945.66
ŠENTJUR,Savinjska,2019,Skupaj,780,bruto,1469.25
ŠENTJUR,Savinjska,2019,Skupaj,780,neto,976.13
ŠENTJUR,Savinjska,2020,Skupaj,808,bruto,1562.05
ŠENTJUR,Savinjska,2020,Skupaj,808,neto,1043.21
ŠENTRUPERT,Jugovzhodna Slovenija,2017,OŠ ali manj,28,bruto,1577.25
ŠENTRUPERT,Jugovzhodna Slovenija,2017,OŠ ali manj,28,neto,1051.72
ŠENTRUPERT,Jugovzhodna Slovenija,2018,OŠ ali manj,24,bruto,1640.87
ŠENTRUPERT,Jugovzhodna Slovenija,2018,OŠ ali manj,24,neto,1081.91
ŠENTRUPERT,Jugovzhodna Slovenija,2019,OŠ ali manj,20,bruto,1738.41
ŠENTRUPERT,Jugovzhodna Slovenija,2019,OŠ ali manj,20,neto,1136.11
ŠENTRUPERT,Jugovzhodna Slovenija,2020,OŠ ali manj,11,bruto,1892.3
ŠENTRUPERT,Jugovzhodna Slovenija,2020,OŠ ali manj,11,neto,1237.39
ŠENTRUPERT,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,24,bruto,1577.25
ŠENTRUPERT,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,24,neto,1051.72
ŠENTRUPERT,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,21,bruto,1640.87
ŠENTRUPERT,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,21,neto,1081.91
ŠENTRUPERT,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,22,bruto,1738.41
ŠENTRUPERT,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,22,neto,1136.11
ŠENTRUPERT,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,9,bruto,1892.3
ŠENTRUPERT,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,9,neto,1237.39
ŠENTRUPERT,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",29,bruto,1577.25
ŠENTRUPERT,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",29,neto,1051.72
ŠENTRUPERT,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",22,bruto,1640.87
ŠENTRUPERT,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",22,neto,1081.91
ŠENTRUPERT,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",15,bruto,1738.41
ŠENTRUPERT,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",15,neto,1136.11
ŠENTRUPERT,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",14,bruto,1892.3
ŠENTRUPERT,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",14,neto,1237.39
ŠENTRUPERT,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",14,bruto,1577.25
ŠENTRUPERT,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",14,neto,1051.72
ŠENTRUPERT,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,bruto,1640.87
ŠENTRUPERT,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,neto,1081.91
ŠENTRUPERT,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",7,bruto,1738.41
ŠENTRUPERT,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",7,neto,1136.11
ŠENTRUPERT,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",6,bruto,1892.3
ŠENTRUPERT,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",6,neto,1237.39
ŠENTRUPERT,Jugovzhodna Slovenija,2017,Skupaj,95,bruto,1577.25
ŠENTRUPERT,Jugovzhodna Slovenija,2017,Skupaj,95,neto,1051.72
ŠENTRUPERT,Jugovzhodna Slovenija,2018,Skupaj,77,bruto,1640.87
ŠENTRUPERT,Jugovzhodna Slovenija,2018,Skupaj,77,neto,1081.91
ŠENTRUPERT,Jugovzhodna Slovenija,2019,Skupaj,64,bruto,1738.41
ŠENTRUPERT,Jugovzhodna Slovenija,2019,Skupaj,64,neto,1136.11
ŠENTRUPERT,Jugovzhodna Slovenija,2020,Skupaj,40,bruto,1892.3
ŠENTRUPERT,Jugovzhodna Slovenija,2020,Skupaj,40,neto,1237.39
ŠKOCJAN,Jugovzhodna Slovenija,2017,OŠ ali manj,95,bruto,1504.59
ŠKOCJAN,Jugovzhodna Slovenija,2017,OŠ ali manj,95,neto,995.53
ŠKOCJAN,Jugovzhodna Slovenija,2018,OŠ ali manj,93,bruto,1491.46
ŠKOCJAN,Jugovzhodna Slovenija,2018,OŠ ali manj,93,neto,988.67
ŠKOCJAN,Jugovzhodna Slovenija,2019,OŠ ali manj,93,bruto,1583.14
ŠKOCJAN,Jugovzhodna Slovenija,2019,OŠ ali manj,93,neto,1042.22
ŠKOCJAN,Jugovzhodna Slovenija,2020,OŠ ali manj,96,bruto,1663.28
ŠKOCJAN,Jugovzhodna Slovenija,2020,OŠ ali manj,96,neto,1107.67
ŠKOCJAN,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,27,bruto,1504.59
ŠKOCJAN,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,27,neto,995.53
ŠKOCJAN,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,29,bruto,1491.46
ŠKOCJAN,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,29,neto,988.67
ŠKOCJAN,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,20,bruto,1583.14
ŠKOCJAN,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,20,neto,1042.22
ŠKOCJAN,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,21,bruto,1663.28
ŠKOCJAN,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,21,neto,1107.67
ŠKOCJAN,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",20,bruto,1504.59
ŠKOCJAN,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",20,neto,995.53
ŠKOCJAN,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",20,bruto,1491.46
ŠKOCJAN,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",20,neto,988.67
ŠKOCJAN,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",14,bruto,1583.14
ŠKOCJAN,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",14,neto,1042.22
ŠKOCJAN,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",23,bruto,1663.28
ŠKOCJAN,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",23,neto,1107.67
ŠKOCJAN,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",17,bruto,1504.59
ŠKOCJAN,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",17,neto,995.53
ŠKOCJAN,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,bruto,1491.46
ŠKOCJAN,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,neto,988.67
ŠKOCJAN,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",6,bruto,1583.14
ŠKOCJAN,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",6,neto,1042.22
ŠKOCJAN,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",8,bruto,1663.28
ŠKOCJAN,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",8,neto,1107.67
ŠKOCJAN,Jugovzhodna Slovenija,2017,Skupaj,159,bruto,1504.59
ŠKOCJAN,Jugovzhodna Slovenija,2017,Skupaj,159,neto,995.53
ŠKOCJAN,Jugovzhodna Slovenija,2018,Skupaj,152,bruto,1491.46
ŠKOCJAN,Jugovzhodna Slovenija,2018,Skupaj,152,neto,988.67
